Origin,Name,Job Rank,Ability Type,Specific Ability Type,Size,Type,Memory,Tags,Action,Range,Damage,Text,Rarity,HP,Recoveries,Dodge,Speed,Memory Increase,Stresscap,A-Def,MP,Armor,Save Target,Scope,Size
Soldier,Practiced,,Talent,Rank 3,,,,,,,,"Instead of reducing your Stance Die by -2 after attacking with a MAIN melee weapon, you only reduce it by -1.
Additionally, the following option is added to your Reroll Table:
- Flowing Stance: Reduce your Stance Die by -2.",,,,,,,,,,,,,
Soldier,Stances,,Talent,Rank 2,,,,,,,,"Minor Action: You take [1 {Stress}] and enter one of the following stances - Wolf Stance, Snake Stance, or Eagle Stance. You remain in this stance for the rest of the scene or until you perform this minor action again. You may enter each stance 1/scene.
When you enter a stance, you gain a Stance Die, a d6 that starts at 6. After attacking with a MAIN melee weapon, reduce the value of your Stance Die by -2. If it reaches 0, you drop the stance.
- Wolf Stance: Your MAIN melee weapon attacks gain Reliable X, where X is the value of your Stance Die. The Reliable damage can't exceed the weapon's maximum damage.
- Snake Stance: The {ARMOR} of your targets can't reduce the damage of your MAIN melee weapon attacks below the value of your Stance Die.
- Eagle Stance: Before rolling an attack with a MAIN melee weapon, you can do either of the following:
--Treat one {Accuracy} die as if it had rolled the value of your Stance Die.
--Treat one {Difficulty} die as if it had rolled 7 minus the value of your Stance Die. For example, if your Stance Die is 4, you could treat the result of a {Difficulty} die as 3 (7 - 4 = 3).",,,,,,,,,,,,,
Soldier,Weapon Focus,,Talent,Rank 1,,,,,,,,"The first time each turn you perform a melee attack with a MAIN weapon, that attack gains +1 {Accuracy}.",,,,,,,,,,,,,
Speedster,Sprint,,Talent,Rank 1,,,,,,,,Minor Action: You can take [2 {Stress}] to move up to half your SPEED.,,,,,,,,,,,,,
Speedster,Supersonic,,Talent,Rank 2,,,,,,,,"When you {4} RUSH or use Sprint, you gain 1 Sonido, up to a maximum of 6. As your standard movement, you can spend any number of Sonidos to teleport a number of spaces equal to the Sonido spent and gain soft cover until the start of your next turn. You can't use this ability if you are SLOWED.
Sonido lasts between scenes, but resets to 0 during each Long Rest.
",,,,,,,,,,,,,
Speedster,Tactical Repositioning,,Talent,Rank 3,,,,,,,,"When you {4} RUSH, you can use both options instead of choosing one.",,,,,,,,,,,,,
Spellblade,Aetherblade,,Talent,Rank 3,,,,,,,,"You can link a weapon and a spell together as if they were a linked pair. When you would select equipment, choose an unlinked LIGHT or MAIN weapon and a {3} VOLLEY or {5} FIGHT spell attack. You can spend 1 MP to make a linked attack with them as though they were a linked pair. Unlike linked {LINKED} weapons, if either the weapon or spell is destroyed, it does not destroy the linked {LINKED} weapon or spell. This effect lasts until you select a new linked pair with this talent.",,,,,,,,,,,,,
Spellblade,Spellblade Training,,Talent,Rank 2,,,,,,,,"You gain the following benefits:
- When you hit with a weapon attack, you gain +1 {Accuracy} on your next spell attack against the same target.
- When you hit with a spell attack, you gain +1 {Accuracy} on your next weapon attack against the same target.
You can't gain more than +1 {Accuracy} this way at a time.",,,,,,,,,,,,,
Spellblade,Spellweaver,,Talent,Rank 1,,,,,,,,"1/turn after hitting the same target with both a weapon and spell attack in the same turn, you gain 1 Weave, to a maximum of 3. Weave last until you Rest.
During your turn, you can spend 3 Weave to perform the following minor action:


Spellstrike	Action
Minor Action
You attack with either:
- a LIGHT or MAIN weapon
- a {3} VOLLEY or {5} FIGHT spell.
This attack doesn't deal bonus damage or trigger linked attacks.",,,,,,,,,,,,,
Spellbreaker,Break,,Talent,Rank 3,,,,,,,,"You gain the Break Spell action.
Break Spell	Action
Reaction (1/round)
Trigger: A character begins channeling within {Reach} of one of your weapons.
Effect: You can attack them with that weapon.

",,,,,,,,,,,,,
Spellbreaker,Broken Concentration,,Talent,Rank 1,,,,,,,,"When you force a character to make a concentration save, they become DAZED until the end of their next turn and take [3 {Stress}]. This doesn't trigger an additional concentration save.",,,,,,,,,,,,,
Spellbreaker,Spell Evasion,,Talent,Rank 2,,,,,,,,"If you succeed on a save against an effect that has a reduced effect on a save (e.g., half damage or fewer conditions), you don't suffer those effects.",,,,,,,,,,,,,
Spotter,Quick Call,,Talent,Rank 3,,,,,,,,"At the start of your turn, you can take [1 {Stress}] to {3} MARK as a free action.",,,,,,,,,,,,,
Spotter,Radar,,Talent,Rank 2,,,,,,,,"When you perform a {7} FULL ATTACK, you can replace one or both of the actions with {3} MARK.",,,,,,,,,,,,,
Spotter,Shotcaller,,Talent,Rank 1,,,,,,,,"1/round, when you make a target MARKED, you can force them to make a MIND save. Failure: They are SUNDERED until the end of their next turn.",,,,,,,,,,,,,
Stormdancer,Dual Wielder,,Talent,Rank 3,,,,,,,,"One of your MAIN or LIGHT {LINKED} LIGHT weapon slots becomes a MAIN {LINKED} LIGHT slot, or one of your LIGHT slots becomes a LIGHT {LINKED} LIGHT slot.",,,,,,,,,,,,,
Stormdancer,Twin Strike,,Talent,Rank 1,,,,,,,,"After hitting a character with the second of two different attacks in a turn, you don't provoke reaction attacks from them until the end of that turn.
Additionally, you gain +1 {Accuracy} on linked attacks (see p. XX).
",,,,,,,,,,,,,
Stormdancer,Whirling,,Talent,Rank 2,,,,,,,,"1/round after hitting with the second of two different LIGHT weapons during your turn, you begin Whirling. This lasts until the end of your turn. During this time, you can consume Whirling as a free action to do the following in any order:
- Create a [{Burst} 1] AOE, dealing [3 {Physical}] to enemies in the AOE.
- Move up to 3 spaces.",,,,,,,,,,,,,
Summoner,Defender Summons,,Talent,Rank 2,,,,,,,,"Your Summons may spend your FOCUS, and they can INTERPOSE.
Additionally, you gain +1 FOCUS if you end your turn within [{Range} 5] of one of your Summons.",,,,,,,,,,,,,
Summoner,Strong Summons,,Talent,Rank 1,,,,,,,,"Your Summons gain +5 {HP}.
Minor Action: One of your Summons within SCOPE can move up to 4 spaces.",,,,,,,,,,,,,
Summoner,Tend to the Swarm,,Talent,Rank 3,,,,,,,,Minor Action: You can spend 1 MP to restore +4 {HP} to one of your Summons within SCOPE.,,,,,,,,,,,,,
Sun-Blotter,High Shot,,Talent,Rank 3,,,,,,,,"You punctuate your shots with arrows launched high into the air. Whenever you attack with a bow, you can either gain 1 Arrow or consume all Arrows. You can only gain 1 Arrow per attack (not attack roll).
When you consume all your Arrows, you roll an extra d20 for each Arrow and take the highest result as the attack roll. Arrows last until the end of the scene.",,,,,,,,,,,,,
Sun-Blotter,Overdraw,,Talent,Rank 1,,,,,,,,"Minor Action: You can take [1 {Stress}] to give your next bow attack [+5 {Range}]. This effect can stack multiple times, and ends when you attack with a bow.",,,,,,,,,,,,,
Sun-Blotter,Power Shot,,Talent,Rank 2,,,,,,,,"When you attack with a bow while benefiting from Overdraw, you can take [1 {Stress}] to choose one of the following:
- Ballista: Your attack becomes a [{Line} X] attack, where X equals the weapon's {Range}. This replaces the attack's {Range}, and the attack can't benefit from Arcing.
- Catapult: On a hit, the target must make a BULK save. Failure: They are automatically affected by a {5} SHOVE from you.
- Rain of Arrows: All enemies within a [{Burst} 1] AOE around the target are MARKED.",,,,,,,,,,,,,
Talent,Experimental Weapon(Ranged),,Weapon,Ranged Weapon,Main,Custom,-,"Unique, Reloading",(3) Volley,Range 10,1d6+2 damage,"You have built this weapon yourself. You can choose some of its features when you equip it, and change them during Long Rests.
Choose a damage type (Physical, Astral, Lunar, or Force) and one of the following profiles:
•	Ranged Weapon: Artifact, Bow, or Magitech | [{Range} 10]
This weapon doesn't need to be reloaded after every use. Instead, roll a d6 Malfunction Die after each use. On a 5-6, the weapon must be reloaded.",,0,0,0,0,0,0,0,0,0,0,0,0
Talent,Experimental Weapon(Melee),,Weapon,Melee Weapon,Main,Custom,-,"Unique, Reloading",(5) Fight,Reach 1,1d6+2 damage,"You have built this weapon yourself. You can choose some of its features when you equip it, and change them during Long Rests.
Choose a damage type (Physical, Astral, Lunar, or Force) and one of the following profiles:
•        Melee Weapon: Blade, Club, Longarm, or Magitech | [{Reach} 1]
This weapon doesn't need to be reloaded after every use. Instead, roll a d6 Malfunction Die after each use. On a 5-6, the weapon must be reloaded.",,0,0,0,0,0,0,0,0,0,0,0,0
Talent,Adamant,,Support,Support,,,,Enchantment,-,,,"You may use one of the following Enchantments at a time:
•	Any Armor: As a minor action while wearing this armor, you can gain 1 FOCUS.
•	Any Weapon or Spell Attack: On a crit with this ability, you gain 1 FOCUS.",,0,0,0,0,0,0,0,0,0,0,0,0
Talent,Aspected,,Support,Support,,,,Enchantment,-,,,"You may use one of the following Enchantments at a time:
•	Any Armor: You gain +1 {Accuracy} to checks and saves with one ability score - BULK, AGILITY, MIND, or MAGIC - chosen when you apply this Enchantment.
•	Any Equipment or Technique: When you attack with this ability, you can spend 1 MP to give it the Aetheric tag, or to remove it. This change lasts for the rest of the scene or until you use this ability again.",,0,0,0,0,0,0,0,0,0,0,0,0
Talent,Keen,,Support,Support,,,,Enchantment,-,,,"You may use one of the following Enchantments at a time:
•	Any Weapon, Skill Attack, or Spell Attack that Deals Damage: On a crit with this ability, you deal +1d3 bonus damage.
•	Any Weapon, Skill Attack, or Spell Attack that Deals {Stress}: On a crit with this ability, you deal +2 {Stress}.
•	Any Weapon, Skill Attack, or Spell Attack that Deals {Discord}: On a crit with this ability, you deal +1 {Discord}.",,0,0,0,0,0,0,0,0,0,0,0,0
Talent,Soul Vessel Item,,Support,Support,Light,,,"Consumable 1, Innate, Summon, Unique",Minor Action,,,"Soul Vessel (SIZE 1/2, {HP} 10, DODGE/A-DEF 5, SPEED 0)
You expend a charge and summon your soul vessel in a free adjacent space. While it is in play, you gain the Reformed reaction.
Reformed	Action
Reaction
Trigger: You would take damage or {Stress} from another character.
Effect: The damage or {Stress} is immediately negated along with any other effects. You immediately teleport to your soul vessel, which is then destroyed.",,0,0,0,0,0,0,0,0,0,0,0,0
Talent,Speed,,Support,Support,,,,Enchantment,-,,,"You may use one of the following Enchantments at a time:
•	Any Non-Slow Weapon: You can {3} VOLLEY or {5} FIGHT (as relevant) with this weapon during PHASE {1} BOLSTER.
•	Any Armor: While wearing this armor, you can take PHASE {4} REPOSITION actions during PHASE {1} BOLSTER.",,0,0,0,0,0,0,0,0,0,0,0,0
Talent,Variable,,Support,Support,,,,Enchantment,-,,,"You may use the following Enchantment:
Any Equipment or Technique: When you apply this Enchantment, {1} REFRESH, or Rest, you can change its damage type from {Physical}, {Astral}, {Lunar}, or {Force} to another one of these damage types.",,0,0,0,0,0,0,0,0,0,0,0,0
Talent,Vorpal,,Support,Support,,,,Enchantment,-,,,"You may use the following Enchantment:
Any Melee Weapon: 1/round when you roll the highest possible value on a damage die as part of a melee attack with this weapon, roll that die again and add that result to the total damage. This effect can trigger multiple times.
Only the damage from the weapon triggers this effect, not any bonus damage or extra sources of damage. On a crit, resolve which damage dice are being used before doing any of the rerolls.",,0,0,0,0,0,0,0,0,0,0,0,0
Thaumaturge,Empowerment,,Talent,Rank 3,,,,,,,,"1/round when you hit a target with an artifact, you can spend 1 MP to apply one of the following effects:
- Cold: The target is SLOWED until the end of their next turn.
- Dark: The target must make a MAGIC save. Failure: They are BLINDED until the end of their next turn.
- Fire: The target takes [1 Piercing {Astral}] damage for every space they move during their next turn.
- Force: The attack gains Push 1 and the target is DAZED until the end of their next turn.
- Light: The target is MARKED.
- Lightning: The target can't use any reactions until the end of their next turn.
- Toxic: The target takes [1 {Discord}].  ",,,,,,,,,,,,,
Thaumaturge,Magical Charges,,Talent,Rank 1,,,,,,,,"When you crit with an artifact, you regain +1 MP.",,,,,,,,,,,,,
Thaumaturge,Overcharge,,Talent,Rank 2,,,,,,,,"You gain the Overcharge action.
Overcharge	Action
{2} Channel
On Release: You auto-hit with an artifact weapon, even a Slow one.",,,,,,,,,,,,,
Thunderclaw,Bottled Lightning,1,Support,Support,Light,,,Consumable 2,Minor Action,Burst 2,,Characters in the AOE with line of sight to you are BLINDED until the end of their next turn.,,0,0,0,0,0,0,0,0,0,0,0,0
Thunderclaw,Lightning Bolt,2,Spell,Melee Spell Attack,,,2,Mana 1,(3) Volley,Line 10,1d6+2 Astral,"On Attack: Choose one of the following:
- Shocked: Characters in the AOE are DAZED and can't perform reactions until the end of their next turn.
- Drained: On Hit: Target loses MP equal to the total number of characters within the AOE, and you regain 1 MP.",,0,0,0,0,0,0,0,0,0,0,0,0
Thunderclaw,Wolf Claws,2,Weapon,Melee Weapon,Light,Club,-,Piercing,(5) Fight,Reach 1,2 Physical,"On Hit: After dealing damage, you can shift a number of spaces equal to the total damage of the attack. If you end this movement next to a different enemy than the one you attacked, you can deal [1 Piercing {Physical}] to them.",,0,0,0,0,0,0,0,0,0,0,0,0
Thunderclaw,Chakram,1,Weapon,Melee Weapon,Main,Blade,-,Thrown 5,(5) Fight,"Reach 1, Thrown 5",2 Physical,"When thrown, this weapon gains Arcing and deals +1 damage for every space traveled beyond the first.",,0,0,0,0,0,0,0,0,0,0,0,0
Thunderclaw,Balance,0,Trait,Job Trait,,,,,,,,"Once during each of your turns, you can convert any amount of Flurry to an equal amount of FOCUS, or vice versa.",,,,,,,,,,,,,
Thunderclaw,Chain Lightning Strikes,3,Skill,Melee Skill Attack,,,3,Slow,(7) Full Attack,[Range 5],[4 Astral],"On Attack: Choose a character within Range. You teleport to a free adjacent space and make this attack against them. 
You can then repeat this attack, targeting a different character each time, and increasing the damage by +1 Astral every time you make the attack roll until the end of the turn. Each character can only be targeted by this ability 1/turn.",,0,0,0,0,0,0,0,0,0,0,0,0
